"","sound.files","dtw.dim.1","dtw.dim.2","dtw.dim.3","dtw.dim.4","dtw.dim.5"
"401","Parus-major-535697.wav-50",-23.4909775471442,-1.54203406175934,1.22688919311391,4.92545384462047,2.87978947175812
"402","Parus-major-535697.wav-51",14.0830177640484,6.17060113582399,7.95100754906664,-5.02364874196037,-0.700185847246049
"403","Parus-major-535697.wav-52",-24.9051649494631,-1.80573690150729,0.400502794960057,5.05424458775298,3.6050135103792
"404","Parus-major-535697.wav-53",16.8780576171926,3.94021797787594,7.48261581466109,-4.21635320759896,0.0344027536970414
"405","Parus-major-535697.wav-54",-24.6946593870148,-1.66161829150905,0.535987423784481,5.09233446791307,3.50829401229883
"406","Parus-major-535697.wav-55",16.2341570018452,4.54496947511431,7.40096230340284,-4.5851552122531,-0.525669072416723
"407","Parus-major-535697.wav-56",-25.4237221816469,-1.38705456550693,-0.196425688621013,4.84118670029152,3.5992664207343
"408","Parus-major-535697.wav-57",22.5582181581411,9.81540587933673,5.2093246942088,-9.18723062500203,0.738739319406487
"409","Parus-major-535697.wav-58",-12.7531293538994,1.86020109887983,3.91988320165622,2.57658888992882,-1.20140712288433
"410","Parus-major-535697.wav-59",13.3836791384054,7.36635197979858,7.74423720119289,-5.50877070471213,-1.12361462981031
"411","Parus-major-535697.wav-60",-20.7645457576663,0.476667442146698,0.665105549665314,2.63380782160406,-0.591051258484013
"412","Parus-major-535697.wav-61",12.5029180778845,8.1783641622497,7.13273956204291,-4.70552153012863,-0.443006281538689
"413","Parus-major-535697.wav-62",-24.2884456812987,-1.28081826479074,0.678503478972142,4.87098190660103,2.94586005983761
"414","Parus-major-535697.wav-63",13.9490208821926,-1.98447186611586,7.34558442095251,-1.69983213822392,1.29507824776294
"415","Parus-major-535697.wav-64",-23.1638466102302,-0.91046985860671,0.954067948324088,5.27009704626448,3.46778858390711
"416","Parus-major-535697.wav-65",17.2256658922906,3.57720284532706,7.24188717264106,-4.00746768286939,0.218834188639087
"417","Parus-major-535697.wav-66",-23.132341580992,-0.846757005877929,0.851326462591502,4.8739659321174,2.74706935586047
"418","Parus-major-535697.wav-67",25.3638449853736,8.22195519073169,5.08259622545631,-8.9214781476792,1.25372621259781
"419","Parus-major-535697.wav-68",-15.1271997411679,1.61725808091324,3.84835137837979,4.67798131499012,0.627178160392225
"420","Parus-major-535697.wav-69",19.4745884360458,3.27964477650704,6.54549041795131,-4.13385322901248,-0.511893672206108
"421","Parus-major-535697.wav-70",-22.0020797091689,-1.97063212066022,2.33964224970079,4.61097147313477,1.62683122974045
"422","Parus-major-535697.wav-71",17.5605255857513,4.02771182178065,7.01064957543433,-3.58814744722688,1.04151470446138
"423","Parus-major-535697.wav-72",-25.0125333062883,-1.94010220384294,0.321862798633466,4.94382609763721,3.63595491079107
"424","Parus-major-535697.wav-73",16.1658751806187,4.09705721908934,6.92638044481431,-3.40924642912914,0.411916114379032
"425","Parus-major-535697.wav-74",-24.6946593870148,-1.66161829150905,0.535987423784481,5.09233446791307,3.50829401229883
"426","Parus-major-535697.wav-75",17.5394715832548,3.60702120654693,7.04630872716623,-4.03054276920398,-0.186607109972451
"427","Parus-major-535697.wav-76",-22.6654768245815,0.717741787106644,-0.558736471505333,4.81248548631764,3.71515261239432
"428","Parus-major-535697.wav-77",27.218024231704,5.6558858869736,5.3247730003429,-7.32372550140812,1.69500088442435
"429","Parus-major-535697.wav-78",-20.6648683867307,-3.82627545282522,3.37361820376768,2.66950795554819,-0.620903868404127
"430","Parus-major-535697.wav-79",7.0515387793476,-9.27411434502798,0.439102750284527,-5.91741624024145,6.91099002434449
"431","Parus-major-535697.wav-80",17.9432090798848,4.58271076511602,6.85810133795486,-3.39023533925933,1.83221181753716
"432","Parus-major-535697.wav-81",-23.1469307348174,-0.410985381535672,0.495269813589736,5.1962500352727,3.70077702516473
"433","Parus-major-535697.wav-82",6.13979684956513,-9.82721808789979,0.264629212479568,-7.6411964145843,7.43922718211673
"434","Parus-major-535697.wav-83",4.98209623455684,-12.4304274059506,-0.963922101694537,-9.39529987800637,6.3717188891156
"435","Parus-major-535697.wav-84",23.5767680078872,9.92319436726348,4.84347156605442,-9.18758546215825,1.31363719722381
"436","Parus-major-535697.wav-85",-20.9049835541294,1.05138984043246,0.621054463797085,3.13712041336224,0.341283071409868
"437","Parus-major-535697.wav-86",2.2512516584596,-7.21138873563714,2.78043794856048,-5.26840781808259,5.45225608683012
"438","Parus-major-535697.wav-87",16.9629209011748,4.23716984641743,5.11455719528831,-3.62125709271604,-1.76220165489182
"439","Parus-major-535697.wav-88",-23.3291911796754,-2.14741761201863,1.64117141791937,4.76973043423417,2.34844267780653
"440","Parus-major-535697.wav-89",12.8087736830903,7.28388796365974,7.56464566549862,-4.94531407689699,-0.904502977119289
"441","Parus-major-535697.wav-90",-24.433889292543,-0.977329433600623,0.154505117584615,5.07908597713544,3.75505328637927
"442","Parus-major-535697.wav-91",12.41213160277,8.18496715212006,7.08094319941123,-4.60636862756395,-0.377633681969319
"443","Parus-major-535697.wav-92",-23.6996573682111,-2.42371857813911,1.43725406793439,4.66504873516019,2.47970374929235
"444","Parus-major-535697.wav-93",23.5531709024243,10.446118115872,4.11866326343622,-9.46889600979856,1.19942440534961
"445","Parus-major-535697.wav-94",-15.9862668020213,1.82225098473139,3.33445453259522,4.98850844325895,1.29936204767023
"446","Parus-major-535697.wav-95",18.0637430425522,3.36165914186652,7.05692545477291,-3.92243596159331,0.223351727643555
"447","Parus-major-535697.wav-96",-23.000012037501,-0.658006233636554,1.00422814719421,5.05447130688226,3.07954335818284
"448","Parus-major-535697.wav-97",27.0578139165644,9.84390738117749,3.42710819972336,-10.0509623077376,1.4602765607307
"449","Parus-major-535697.wav-98",12.7669405982205,7.02409444370222,7.60234554306599,-4.80951063958742,-0.84484875967657
"450","Parus-major-535697.wav-99",-24.7515446369232,-1.71334492596072,0.48313249090823,5.08343001101856,3.55704554831776
"451","Parus-major-535697.wav-100",17.8494024728021,4.5739285871638,5.75750155050683,-3.55577489615342,0.413645846977818
"452","Parus-major-535697.wav-101",-22.8725077761171,-1.41994677362408,1.31859309294063,5.00705726821575,2.98004682707422
"453","Parus-major-535697.wav-102",23.3248906626268,9.99159096732187,5.02586699508988,-8.52754208756365,1.56794344773438
"454","Parus-major-535697.wav-103",-16.9778321319924,1.89875270958193,2.7408276865797,5.28502658932773,2.13273882702693
"455","Parus-major-535697.wav-104",6.78335769704824,-9.06921399892479,0.670892978338307,-5.19768170633649,6.07816258685303
"456","Parus-major-535697.wav-105",16.6729307437107,3.63695589088574,7.59603527054492,-3.55871295830939,0.871308703376041
"457","Parus-major-535697.wav-106",-17.7642465456572,-1.80058138563065,4.08416988667515,2.52161327963336,-0.319622988932399
"458","Parus-major-535697.wav-107",16.586575897031,3.3546662499329,7.81322819598036,-3.99957383917749,0.160733009291841
"459","Parus-major-535697.wav-108",-19.9089220153779,-2.502629125336,3.45256884186841,3.54716373798917,0.341291385369997
"460","Parus-major-535697.wav-109",16.491718493956,3.46780943811708,7.68134884909628,-4.49514093756864,-0.488327270726818
"461","Parus-major-535697.wav-110",-20.3048758001518,-3.78373511411414,2.98687173364971,2.39563895085819,0.594992951446766
"462","Parus-major-535697.wav-111",23.3798898791383,9.88292809112206,5.11590187379965,-8.62653695011817,1.41351176547719
"463","Parus-major-535697.wav-112",-16.2368017020558,1.6253164115674,3.18594331796677,4.9659548193909,1.55757385367715
"464","Parus-major-535697.wav-113",17.7146012045958,4.047442284235,7.88356079256077,-5.34405904714406,-0.36303509105585
"465","Parus-major-535697.wav-114",-23.3853378018047,-1.09195063210856,0.846568282588198,5.18373473907676,3.49685844710172
"466","Parus-major-535697.wav-115",16.6567009742271,4.70190463367911,7.51389593098063,-4.0149904543777,1.09046075284268
"467","Parus-major-535697.wav-116",-24.2615317763544,-1.25877085444427,0.705024969425055,4.89602792737661,2.96344945571823
"468","Parus-major-535697.wav-117",15.3875480564627,7.69244758215512,7.76841614104943,-6.9055173066925,-1.57763244562704
"469","Parus-major-535697.wav-118",10.9095179804771,9.34644978804533,6.69284706011869,-5.07611111832355,-1.36709712269252
"470","Parus-major-535697.wav-119",-24.7842846021569,-0.881928911340822,0.00705232969903706,4.57395126033695,2.69767684434278
"471","Parus-major-535697.wav-120",12.2222050770984,6.75242477682788,7.59108286365318,-5.15666278123309,-1.8267934687669
"472","Parus-major-535697.wav-121",-24.6946593870148,-1.66161829150905,0.535987423784486,5.09233446791307,3.50829401229883
"473","Parus-major-555156.wav-1",-5.07292111215827,6.04495932557631,5.05814833173176,3.25603419514842,-2.39091679310166
"474","Parus-major-555156.wav-2",-5.97670514281479,6.23360976712655,4.57564300021585,3.67604893837256,-1.81936597448563
"475","Parus-major-555156.wav-3",75.215887147581,5.36218896509245,-14.8877100489419,0.239085707693522,-1.07647727014188
"476","Parus-major-555156.wav-4",-6.1696203435765,6.05624297500617,4.48091231517696,3.59154956643854,-1.71114559837713
"477","Parus-major-555156.wav-5",-6.70695741085524,6.01135200253614,4.55861948402682,3.87844996254856,-1.21825434984226
"478","Parus-major-555156.wav-6",79.1035421927627,-0.910979548672263,-8.58165115064816,2.35158313432585,-1.27481036921141
"479","Parus-major-555156.wav-7",-6.33069551308014,5.68664338022605,4.65993501622883,3.11819932835027,-2.4201790180495
"480","Parus-major-555156.wav-8",-7.21301745468518,6.26476393658349,3.94604153126804,3.8320438677042,-1.03431233767465
"481","Parus-major-555156.wav-9",77.3311928055621,7.32439715185607,-13.1876337491083,11.5459289886328,6.80296621317349
"482","Parus-major-555156.wav-10",-5.88191779219029,5.79019765076,4.61148280691111,2.83574261648096,-2.71020147800622
"483","Parus-major-555156.wav-11",-7.46216227410029,5.34387346846556,4.3783557146515,3.07601821656513,-2.2923068913511
"484","Parus-major-555156.wav-12",84.2345453690334,-4.90846391182215,-10.9108085551832,1.66634415891263,-3.20882395462347
"485","Parus-major-555156.wav-13",-6.54595408507394,5.61335783269478,4.80827956070981,3.44122657313249,-2.10799896206902
"486","Parus-major-555156.wav-14",-7.78967609125382,5.67635356248948,4.30692022838325,3.88827762056045,-1.1297140831444
"487","Parus-major-555156.wav-15",85.6642235922388,-7.55114055312283,-8.29936873029377,1.73495460353397,-4.59978646273074
"488","Parus-major-555156.wav-16",-6.34106485735354,5.64738933016471,4.7811380585649,3.32399972820791,-2.25862480783018
"489","Parus-major-555156.wav-17",-7.0098748813982,5.90748147613212,4.17940086628692,3.3579702995715,-2.09016509601132
"490","Parus-major-555156.wav-18",82.9443959654794,-5.28850646665605,-9.1063537273112,2.86632428007117,-0.77858828459165
"491","Parus-major-555156.wav-19",-6.54595408507394,5.61335783269478,4.80827956070981,3.44122657313249,-2.10799896206902
"492","Parus-major-555156.wav-20",-6.48205940212592,6.0111595403626,4.48633224617109,3.71324901104377,-1.47263597302046
"493","Parus-major-555156.wav-21",81.2475601159573,-10.1006004822317,-3.165772256362,-0.852664620722755,-3.66118364367499
"494","Parus-major-555156.wav-22",-6.48598274526975,5.64243576435617,4.80617303584515,3.41305094740039,-2.10045472247466
"495","Parus-major-555156.wav-23",-5.88121513044041,5.31801811204863,5.34529723986221,3.40291291082974,-2.29497598849192
"496","Parus-major-555156.wav-24",87.2055766013127,-4.69361825494264,-14.3888072791293,-0.785135372361621,-6.17422158510798
"497","Parus-major-555156.wav-25",-6.81870651332193,6.00493339820533,4.17377033597235,3.31067244751245,-2.02682977847311
"498","Parus-major-555156.wav-26",-6.77159236157075,6.35048795241859,3.87217875061722,3.59584070297591,-1.51390765148996
"499","Parus-major-555156.wav-27",74.7169852786025,-4.61025302514355,-3.35800460590214,3.33400935170223,3.2233327956214
"500","Parus-major-555156.wav-28",-6.36930456651403,5.68797811383169,4.77850733322612,3.36863451011357,-2.11288660601271
"501","Parus-major-555156.wav-29",-7.00987488139821,5.90748147613212,4.17940086628693,3.3579702995715,-2.09016509601132
"502","Parus-major-555156.wav-30",80.6388357171657,-9.2014377503003,-4.13479213422027,-1.87496626447721,-4.97890389079964
"503","Parus-major-555156.wav-31",-5.33175277695285,6.39003468111271,4.40895894537357,3.11922828168806,-2.46781405332143
"504","Parus-major-555156.wav-32",-7.09732500923703,5.88416062282477,4.16912686983567,3.37349374482581,-2.05739445724022
"505","Parus-major-555156.wav-33",81.5057482665685,-4.84474849084143,-9.84966274992047,0.653635083987946,-1.00635951525778
"506","Parus-major-555156.wav-34",-5.76843422185271,6.1721196835035,4.35245631031161,3.19210167802329,-2.15801811332038
"507","Parus-major-555156.wav-35",-6.9165276456156,6.3122857702497,3.87384985686282,3.65466624615076,-1.36325814933131
"508","Parus-major-555156.wav-36",74.4530416203538,-2.06972209786231,-4.57674145160615,3.59440333809568,3.90117433067451
"509","Parus-major-555156.wav-37",-5.47868714141938,6.36151327478731,4.42003429658278,3.20112887339768,-2.34878425809916
"510","Parus-major-555156.wav-38",-6.30453148476276,6.09762407708166,4.5150085404013,3.70016051688631,-1.58327880778536
"511","Parus-major-555156.wav-39",82.5705071568791,-15.3242631209314,2.51732220136666,0.288567562493199,-4.59525028198416
"512","Parus-major-555156.wav-40",-5.56053183318254,6.33877445352738,4.41376034354785,3.22648393468484,-2.33151665263604
"513","Parus-major-555156.wav-41",-7.33177526244531,5.83559583169427,4.19751653942025,3.52087874000214,-1.79947029043484
"514","Parus-major-555156.wav-42",82.1927369807754,-8.02217286832308,-4.67161913806541,2.19810563808622,-2.21430402024149
"515","Parus-major-555156.wav-43",-6.12444730742908,5.71498749065545,4.67523567076741,3.0482800521253,-2.53373946424542
"516","Parus-major-555156.wav-44",-7.54231148011745,5.76773213000266,4.32339448077946,3.83352668338365,-1.42143359717696
"517","Parus-major-555156.wav-45",79.5448675835193,-6.46919470803194,-2.75041115379286,2.56575781838518,-0.884017024923782
"518","Parus-major-555156.wav-46",-6.17014121196781,5.72397679272458,4.58278311275793,2.93747737946055,-2.63646886836534
"519","Parus-major-555156.wav-47",-7.54231148011744,5.76773213000266,4.32339448077946,3.83352668338365,-1.42143359717696
"520","Parus-major-555156.wav-48",80.4521806032252,-8.51275677851409,-1.9043893156142,2.99599965415813,1.05677328982073
"521","Parus-major-555156.wav-49",-5.78385694284129,6.28696172210065,4.47722459775358,3.41543338857429,-2.10680283568745
"522","Parus-major-555156.wav-50",-6.51387031164124,6.05465531343469,4.52145790987186,3.78258227288041,-1.41903292561847
"523","Parus-major-555156.wav-51",81.8370941403347,-7.17946681022722,-6.82783693762312,1.28542321467854,-1.01027955291035
"524","Parus-major-555156.wav-52",-6.31242739793168,6.05619637088749,4.51298491995624,3.68629168313677,-1.53850606882047
"525","Parus-major-555156.wav-53",-5.92068685361994,5.30032287160538,5.3535852908128,3.42934833230581,-2.29391638921229
"526","Parus-major-555156.wav-54",87.3416281151724,-4.75828687562166,-14.4161312874295,-0.728210988776509,-6.23165775273615
"527","Parus-major-555156.wav-55",-6.23065059786834,6.16008470185246,4.56476160633126,3.74633694254439,-1.58290884017458
"528","Parus-major-555156.wav-56",-7.21301745468519,6.26476393658349,3.94604153126805,3.8320438677042,-1.03431233767465
"529","Parus-major-555156.wav-57",78.9146169583757,0.846519621333815,-15.0486971595149,-0.123096910500479,-1.75520772273329
"530","Parus-major-555156.wav-58",-5.91017157771409,6.13956322556172,4.41006952561552,3.33907128333035,-1.9841882350393
"531","Parus-major-555156.wav-59",-7.54231148011745,5.76773213000265,4.32339448077946,3.83352668338365,-1.42143359717696
"532","Parus-major-555156.wav-60",76.6937800757046,-0.736390925810614,-5.42164863044706,4.74287090869167,2.20485888537883
"533","Parus-major-555156.wav-61",-5.57390564049965,6.3302930177735,4.4083477619921,3.22586574385554,-2.34435659894559
"534","Parus-major-555156.wav-62",-6.79522592192153,6.32387121222185,3.84593542904163,3.56683246242335,-1.53871641521525
"535","Parus-major-555156.wav-63",83.592644044455,-3.16771596742372,-9.88930843333321,6.23908294057323,1.5746955979361
"536","Parus-major-555156.wav-64",-5.51845580504094,6.32881805128504,4.37263198855291,3.15650941673769,-2.47647374691537
"537","Parus-major-555156.wav-65",-6.83971257090884,6.33293019095864,3.88792725384537,3.64369262580436,-1.39361026790461
"538","Parus-major-555156.wav-66",80.1915804909739,-5.21913849874466,-6.67023086281301,1.5159010243016,-1.01544491128408
"539","Parus-major-555156.wav-67",-5.99389986256884,6.09968456812916,4.41252226285491,3.36480087249958,-1.92096853371933
"540","Parus-major-555156.wav-68",-7.08534045884376,6.27053581347304,3.86744409141563,3.70789898965076,-1.24465002538532
"541","Parus-major-555156.wav-69",81.1426675225064,-8.11706571943937,-3.77040793870426,3.54185595606315,1.2713294603097
"542","Parus-major-555156.wav-70",-7.12195441228681,5.4444115229602,4.90066971342673,3.85809009866303,-1.56237497773919
"543","Parus-major-555156.wav-71",87.1771198984114,-0.201269806312796,-16.1492424907003,3.28564402240456,-2.37465749267762
"544","Parus-major-555156.wav-72",-6.24928393774142,6.09559793175785,4.53541684077824,3.69825844545496,-1.55802994038995
"545","Parus-major-555156.wav-73",-6.77159236157075,6.35048795241859,3.87217875061723,3.59584070297592,-1.51390765148995
"546","Parus-major-555156.wav-74",77.3836547922717,1.36795733976265,-14.3758887045232,-0.84578926802855,-1.57031601894079
"547","Parus-major-555156.wav-75",-5.56053183318254,6.33877445352737,4.41376034354785,3.22648393468484,-2.33151665263604
"548","Parus-major-555156.wav-76",-6.22210548581859,6.02416109976138,4.45879164517048,3.57922550095918,-1.70688014213439
"549","Parus-major-555156.wav-77",80.9316959996985,1.9061327314284,-13.6862526972971,4.01844576602044,0.870800795327471
"550","Parus-major-555156.wav-78",-5.42436850570886,6.36322679040659,4.4046869713504,3.14998388560166,-2.44937709445599
"551","Parus-major-555156.wav-79",-6.22210548581859,6.02416109976138,4.45879164517048,3.57922550095918,-1.70688014213439
"552","Parus-major-555156.wav-80",83.6956772207196,-1.8570738568115,-11.0900315669519,6.46798860500016,2.10014603551103
"553","Parus-major-555156.wav-81",-5.35624276945769,6.37259229640913,4.39125452222172,3.1078848237543,-2.50939334912849
"554","Parus-major-555156.wav-82",-6.43207015388372,6.0071898513448,4.47288407240652,3.67667957152114,-1.51794591677067
"555","Parus-major-555156.wav-83",86.2182816697209,-7.37045049154799,-7.50274703750551,4.96434848321065,-0.912422095335027
"556","Parus-major-555156.wav-84",-5.65584518960303,6.2548531251775,4.37348863442088,3.19052172685818,-2.24992550476193
"557","Parus-major-555156.wav-85",-6.90173324022648,6.33664500889085,3.90379582963558,3.68644139383908,-1.33172490130991
"558","Parus-major-555156.wav-86",85.7021830251392,-13.1895160742134,-1.9391340037677,-0.367714934551213,-6.35340875634851
"559","Parus-major-555156.wav-87",-5.53346540107784,6.2658393107315,4.3450435578942,3.09627438275533,-2.41056629724342
"560","Parus-major-555156.wav-88",-6.35525422752294,6.027438655374,4.4850633376966,3.66502465232582,-1.54901093235641
"561","Parus-major-555156.wav-89",87.7315463457728,-13.6930151574862,1.024183474431,7.7243589002326,1.20076458763964
"562","Parus-major-555156.wav-90",-5.65584518960303,6.2548531251775,4.37348863442088,3.19052172685819,-2.24992550476193
"563","Parus-major-555156.wav-91",-6.43207015388371,6.0071898513448,4.47288407240652,3.67667957152114,-1.51794591677067
"564","Parus-major-555156.wav-92",87.2338365991767,-8.71430819640082,-8.99902266650705,1.10351454390748,-3.69457712027314
"565","Parus-major-555156.wav-93",-5.95925431884047,6.23155948297801,4.56518461145348,3.65902066443947,-1.85316575815612
"566","Parus-major-555156.wav-94",-6.43207015388371,6.0071898513448,4.47288407240652,3.67667957152114,-1.51794591677067
"567","Parus-major-555156.wav-95",-6.42967855620043,5.62531967458502,4.79629390838604,3.37896895376518,-2.21009414583577
"568","Parus-major-555156.wav-96",85.7314094489007,-2.46181605809458,-15.299947120673,0.0329895916831623,-4.86910568253732
"569","Parus-major-555156.wav-97",-5.66030649939279,6.338806784967,4.46863674466614,3.33086946612557,-2.15038746959895
"570","Parus-major-555156.wav-98",-6.13883523261824,6.15693442544804,4.52534606397376,3.66358926112656,-1.75098072152222
"571","Parus-major-555156.wav-99",86.7481522041084,-8.79611680940506,-3.34794034098892,9.68078522287159,3.09783855025537
"572","Parus-major-555156.wav-100",-4.95610812885939,6.06946018117457,5.04201879935745,3.19460902672739,-2.46059333080577
"573","Parus-major-555156.wav-101",-6.25477359193688,6.0336773958625,4.46978549619099,3.60560195187415,-1.68017784279053
"574","Parus-major-555156.wav-102",88.6890377330621,-5.43484771761654,-14.6537337363086,0.0999078060314889,-6.70430565409551
"575","Parus-major-555156.wav-103",-5.54973243091357,6.20998427738796,4.33545244186676,3.07002631885246,-2.33927884771953
"576","Parus-major-555156.wav-104",-6.71850891109713,6.34434896699534,3.85847773811822,3.55593230115722,-1.56775067248632
"577","Parus-major-555156.wav-105",81.9803977974066,-5.33965400410446,-7.74441819622225,1.80927571401723,-2.67062790043611
"578","Parus-major-555156.wav-106",-5.62822247172459,5.85723664349854,4.57097183337865,2.71196188643788,-2.86472910615103
"579","Parus-major-555156.wav-107",-7.52996367935684,5.76654851658282,4.31543944754928,3.82108900803083,-1.44575217224093
"580","Parus-major-555156.wav-108",24.5504024871364,21.9295202772824,-16.8544264961117,10.8981977347575,5.21869705511004
"581","Parus-major-555156.wav-109",-6.61102082892752,5.60796916306115,4.83735623272984,3.49255470126028,-2.00983896633335
"582","Parus-major-555156.wav-110",83.1475696943359,-0.20920249446782,-16.5216279684506,-0.654659829009024,-3.84255073093546
"583","Parus-major-555156.wav-111",-6.90173324022648,6.33664500889085,3.90379582963558,3.68644139383908,-1.33172490130991
"584","Parus-major-555156.wav-112",-7.21301745468519,6.26476393658349,3.94604153126805,3.8320438677042,-1.03431233767465
"585","Parus-major-555156.wav-113",81.5559910016442,-5.75871110594888,-7.19606837861855,0.138898950947934,-4.13045397753667
"586","Parus-major-555156.wav-114",-5.95925431884047,6.23155948297801,4.56518461145348,3.65902066443947,-1.85316575815611
"587","Parus-major-555156.wav-115",-6.35525422752294,6.027438655374,4.4850633376966,3.66502465232582,-1.54901093235641
"588","Parus-major-555156.wav-116",87.8800405307082,-6.20821948011791,-12.7724851460434,-0.312515569287743,-6.36952287313961
"589","Parus-major-555156.wav-117",-5.44689004422902,5.46017617930367,5.18245236218293,2.98299017620305,-2.64785949796932
"590","Parus-major-555156.wav-118",-6.22210548581859,6.02416109976138,4.45879164517048,3.57922550095917,-1.70688014213438
"591","Parus-major-555156.wav-119",87.6803420923341,-6.28481218776849,-12.5302579789121,0.95680578283225,-3.76376320769565
"592","Parus-major-555156.wav-120",-5.15383388148932,6.01303095339922,5.00743738083253,3.23970138141889,-2.453899797495
"593","Parus-major-555156.wav-121",-6.70013317782021,6.40451276134646,3.88170870391927,3.59649006655234,-1.58448749430374
"594","Parus-major-555156.wav-122",86.2253754288001,-5.49134644333779,-9.55559702432594,4.78945420882781,-1.40593391065029
"595","Parus-major-555156.wav-123",-5.56053183318255,6.33877445352738,4.41376034354786,3.22648393468484,-2.33151665263603
"596","Parus-major-555156.wav-124",-4.68916793967305,6.13547649053606,5.01148976242028,3.05073920277511,-2.5459289355249
"597","Parus-major-555156.wav-125",83.4645516121429,-3.24113772100325,-13.826223822928,-2.30629465085476,-5.72177190596174
"598","Parus-major-555156.wav-126",-6.6864175111086,6.37343238034363,3.88438251914075,3.58319426382751,-1.543851568078
"599","Parus-major-555156.wav-127",-7.54231148011745,5.76773213000266,4.32339448077946,3.83352668338365,-1.42143359717696
"600","Parus-major-555156.wav-128",78.7110045389223,-6.62317947082241,-5.45864326818539,-0.465116566429864,-2.12221352576814
"601","Parus-major-555156.wav-129",-6.02888893292763,6.13920240787848,4.40107425012473,3.38752078460113,-1.89463803744928
"602","Parus-major-555156.wav-130",-6.27846089754669,6.04798342761404,4.49515691702247,3.6524960415945,-1.57740981845589
"603","Parus-major-555156.wav-131",89.4348877853525,-10.7297459990139,-7.68751463759581,0.87714019200837,-6.24140978257141
"604","Parus-major-555156.wav-132",-5.55443664857115,6.34899438582407,4.43451386829578,3.24521590707125,-2.28773130418243
"605","Parus-major-555156.wav-133",-6.12597813258375,6.10762049878462,4.49419323010267,3.60836652754502,-1.75573433324539
"606","Parus-major-555156.wav-134",89.1299929310427,-9.01365522104912,-9.85144144641015,0.705568493659716,-6.36664333903779
"607","Parus-major-555156.wav-135",-5.4381243568473,6.35031933456271,4.38551648740951,3.13211209337664,-2.49186539673203
"608","Parus-major-555156.wav-136",-7.12195441228681,5.4444115229602,4.90066971342674,3.85809009866303,-1.56237497773918
"609","Parus-major-555156.wav-137",80.9047508886802,0.181721297132963,-8.82635074662414,5.7737338140904,1.75616881812669
"610","Parus-major-555156.wav-138",-6.12225282729163,6.22618924867118,4.59984568334792,3.76309004321716,-1.65624001317229
"611","Parus-major-555156.wav-139",-6.24249288295202,6.20336403405236,4.62271216220106,3.82505697778082,-1.5305704536726
"612","Parus-major-555156.wav-140",77.8697051164995,3.90140332120403,-8.27499136417641,12.2906128615412,9.0497012407597
"613","Parus-major-555156.wav-141",-5.00277124757136,6.05917633157621,5.04353215916156,3.21489935004629,-2.44269502525733
"614","Parus-major-555156.wav-142",-5.95925431884047,6.23155948297801,4.56518461145349,3.65902066443947,-1.85316575815611
"615","Parus-major-555156.wav-143",82.7427148948507,-4.30494779143283,-6.28608817958945,8.586589136782,3.68397318431128
"616","Parus-major-555156.wav-144",-5.35624276945769,6.37259229640913,4.39125452222172,3.1078848237543,-2.50939334912848
"617","Parus-major-555156.wav-145",-6.43207015388372,6.0071898513448,4.47288407240652,3.67667957152113,-1.51794591677066
"618","Parus-major-555156.wav-146",85.055387092016,-12.8002833823069,-2.30134489685807,-0.277171913518107,-6.24244941114552
"619","Parus-major-555156.wav-147",-6.30664318621624,5.65211666571617,4.7697234272708,3.29867498051996,-2.29378660422604
"620","Parus-major-555156.wav-148",-6.69524478963807,5.55181901726333,4.7731619681711,3.43721745593464,-2.11288399753466
"621","Parus-major-555156.wav-149",81.6005908697567,6.56485694464364,-21.1184142935233,5.53271326190496,0.419752463548426
"622","Parus-major-555156.wav-150",-5.79744120894608,6.29631863644877,4.49932659311436,3.44044532535742,-2.04897235100392
"623","Parus-major-555156.wav-151",-6.98612244579939,6.31311109981699,3.88698107752547,3.69804553632589,-1.29791756930755
"624","Parus-major-555156.wav-152",80.1238771340497,-2.73735665980146,-7.68607663594197,5.32093985020563,3.31504566964363
"625","Parus-major-555156.wav-153",-5.78269294213238,5.82059043139767,4.59178284232959,2.82479964172517,-2.73082673631728
"626","Parus-major-555156.wav-154",-6.63693795422261,5.58745179338776,4.80731836063644,3.4627264608537,-2.07504119425445
"627","Parus-major-555156.wav-155",80.8827432564424,-3.48910292069916,-6.43810376443307,4.97591391190125,1.28856008095443
"628","Parus-major-555156.wav-156",-5.66739146854484,5.84971485332751,4.51858512574521,2.70314538351619,-2.92995170028844
"629","Parus-major-555156.wav-157",-7.00987488139821,5.90748147613212,4.17940086628694,3.3579702995715,-2.09016509601132
"630","Parus-major-555156.wav-158",79.4118874112892,0.401476509829099,-11.0418205198294,2.1717607170729,-2.03275030437956
"631","Parus-major-555156.wav-159",-6.91896458472599,5.93363496040836,4.18082002937365,3.33724979817113,-2.1207846965487
"632","Parus-major-555156.wav-160",-6.27926146250561,5.68605892552927,4.77298407678939,3.30807026901945,-2.2275876788719
"633","Parus-major-555156.wav-161",80.899386769033,2.00535197633266,-16.257986984146,3.62324649704173,0.460374108904804
"634","Parus-major-555156.wav-162",-7.121107900326,5.90829325937343,4.21828308760879,3.45757764901593,-1.88542850091021
"635","Parus-major-555156.wav-163",-7.21057914094835,6.24925388778509,3.93316153283499,3.81155334804024,-1.04879923964491
"636","Parus-major-555156.wav-164",80.3970144658262,-1.21602993475707,-15.2487397780361,-2.65139900874521,-5.39009924754725
